round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Welcome! I'm excited to offer you our product today. Remember, there's a 33.33% chance that it's high-quality. This is a great opportunity to invest in a potential high-quality item. Don't miss out!",
,,the buyer,1,,yes
low-quality,0.0,Nature,2,,
,,Alice,2,"Hello! I'm pleased to present you with another chance to purchase our product. As a reminder, there's a 33.33% chance of it being high-quality. So far, we have sold 1 product, and depending on your preferences for risk, this could be a strategic investment. Good luck!",
,,the buyer,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,"Hi there! I'm offering you our product today. Remember, there's a 33.33% chance it could be a high-quality item. So far, we've sold 1 out of 2 products. Consider your risk tolerance and make your decision. Thanks!",
,,the buyer,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"Greetings! I'm here to offer you our product today. Keep in mind that there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 3 products. Evaluate your risk preferences and make your choice. Thank you!",
,,the buyer,4,,no
high-quality,1200000.0,Nature,5,,
,,Alice,5,"Hello! I'm thrilled to present you with our product today. Remember, there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 4 products. This could be a strategic investment. Good luck!",
,,the buyer,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,"Hi! I'm offering you our product today. Keep in mind that there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 5 products. Consider your risk tolerance and make your decision. Thanks!",
,,the buyer,6,,no
high-quality,1200000.0,Nature,7,,
,,Alice,7,"Welcome! I'm excited to offer you our product today. With a 33.33% chance of it being high-quality, this could be a great investment. So far, we've sold 1 out of 6 products. Good luck with your decision!",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"Hello! I'm here to offer you our product today. Remember, there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 7 products. Evaluate your risk preferences and make your choice. Thank you!",
,,the buyer,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,"Hi there! I'm offering you our product today. Keep in mind that there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 8 products. Consider your risk tolerance and make your decision. Thanks!",
,,the buyer,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,"Greetings! I'm here to offer you our product today. Remember, there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 9 products. Assess your risk preferences and make your choice. Thank you!",
,,the buyer,10,,no
low-quality,0.0,Nature,11,,
,,Alice,11,"Hello! Today I have another product to offer you. As always, there's a 33.33% chance it's high-quality. So far, we've sold 1 out of 10 products. Keep in mind your risk tolerance when making your decision. Thanks!",
,,the buyer,11,,no
high-quality,1200000.0,Nature,12,,
,,Alice,12,"Hi! I'm excited to present you with our product today. With a 33.33% chance of being high-quality, this could be a great opportunity. So far, we've sold 1 out of 11 products. Consider your risk preferences and good luck!",
,,the buyer,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,"Welcome! I'm offering you our product today. There's a 33.33% chance it's high-quality. So far, we've sold 1 out of 12 products. Evaluate your risk tolerance and make your decision. Thanks!",
,,the buyer,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,"Hello! I have another product for you today. Remember, there's a 33.33% chance it's high-quality. So far, we've sold 1 out of 13 products. Consider your risk preferences and make your choice. Thank you!",
,,the buyer,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,"Hi there! I'm offering you our product today. There's a 33.33% chance it's high-quality. So far, we've sold 1 out of 14 products. Assess your risk tolerance and make your decision. Thanks!",
,,the buyer,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,"Greetings! I have another product for you today. Keep in mind the 33.33% chance of it being high-quality. So far, we've sold 1 out of 15 products. Evaluate your risk preferences and make your choice. Thank you!",
,,the buyer,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,"Hello! Today I'm offering you another product. There's a 33.33% chance it's high-quality. So far, we've sold 1 out of 16 products. Consider your risk tolerance when making your decision. Thanks!",
,,the buyer,17,,no
high-quality,1200000.0,Nature,18,,
,,Alice,18,"Welcome! I'm excited to offer you our product today. With a 33.33% chance of being high-quality, this could be a great investment. So far, we've sold 1 out of 17 products. Good luck with your decision!",
,,the buyer,18,,no
low-quality,0.0,Nature,19,,
,,Alice,19,"Hi! I'm here to offer you our product today. Remember, there's a 33.33% chance it could be high-quality. So far, we've sold 1 out of 18 products. Assess your risk preferences and make your choice. Thank you!",
,,the buyer,19,,no
high-quality,1200000.0,Nature,20,,
,,Alice,20,"Hello! I'm thrilled to present you with our product today. With a 33.33% chance of being high-quality, this could be a excellent investment. So far, we've sold 1 out of 19 products. Good luck with your decision!",
,,the buyer,20,,no
