alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Hi Bob, I propose we split the money 60-40 in my favor. This seems fair considering the effort and time I've put into this game. Let me know what you think!",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Hi Alice, I think a fair split is 50-50. This way, both of us get an equal share. Let's finish the game with a fair deal.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Hi Bob, since we couldn't agree on the last terms, I'm proposing a 55-45 split in my favor this time. Given the inflation affecting my share, this is a fair compromise. What do you say?",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Hi Alice, I'm now proposing a 55-45 split in my favor. Considering the inflation on your side, this should be a reasonable offer. Let's come to an agreement.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Hi Bob, let's meet in the middle with a 50-50 split. Given the inflation affecting my share, this is a fair and equal compromise. What do you think?",Alice,5,
,,,Bob,5,accept
