alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Hi Bob, I propose that we divide the money with $6000 for me and $4000 for you. This way we both get a fair share and can conclude the game quickly. What do you think?",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Alice, let's be reasonable. I propose $5500 for me and $4500 for you. This is a fairer split considering the decreasing value for me over time.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, considering the inflation penalty you face, I propose $5500 for me and $4500 for you. This ensures you don't lose too much value over time. Let’s settle this amicably.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Alice, I'm facing significant losses due to inflation. To make this worthwhile, I need $6000. Let's close this deal.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Bob, let's split the amount equally at $5000 each. This way, we both get a fair share despite the inflation impact. It's a balanced offer and benefits us both.",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"Alice, the inflation is killing me. I need $6500 to even consider this worthwhile. I am making a loss at any lower amount. This is my final reasonable offer.",Bob,6,
,,,Alice,6,reject
4900.0,5100.0,"Bob, I understand you're facing a tough situation with inflation. I propose $4900 for me and $5100 for you. This gives you a bit more as compensation for your losses. Let's agree on this and conclude the game.",Alice,7,
,,,Bob,7,accept
