alice_gain,bob_gain,message,player,round,decision
51.0,49.0,"Hi Bob, let's start with a fair offer. I'll take a slight majority.",Alice,1,
,,,Bob,1,reject
49.0,51.0,"I appreciate the fair offer, Alice.  Let's switch it up this round.  I'll take a slight majority.",Bob,2,
,,,Alice,2,reject
52.0,48.0,"Okay, let's try this again. Just a little more for me this time, Bob.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"I'm willing to go a bit higher, Alice.  How about we split it this way?",Bob,4,
,,,Alice,4,reject
53.0,47.0,"Bob, we're running out of time. I'm asking for a bit more now. Let's get this done.",Alice,5,
,,,Bob,5,reject
47.0,53.0,"Alice, I understand you're trying to get more, but we're both going to lose if we keep this up. Let's make a deal.",Bob,6,
,,,Alice,6,reject
55.0,45.0,"Bob, this is my best offer. We are more than halfway through. Please accept it.",Alice,7,
,,,Bob,7,reject
45.0,55.0,"Alice, we're getting close to the end.  If we don't accept something soon, we'll both get nothing.  Let's try this.",Bob,8,
,,,Alice,8,reject
60.0,40.0,"Bob, I need more to accept at this stage. It's Round 9! This is a take-it-or-leave-it offer.",Alice,9,
,,,Bob,9,reject
40.0,60.0,"Alice, this is my final offer.  We're almost out of time, and we both need to compromise.  Let's split it this way.",Bob,10,
,,,Alice,10,reject
99.0,1.0,"Bob, it's round 11. I get almost everything, and you get something rather than nothing.",Alice,11,
,,,Bob,11,reject
50.0,50.0,"Alice, we've reached the final round. It's clear we're not going to agree on a more favorable split, so let's just split it evenly and walk away with something.",Bob,12,
,,,Alice,12,accept
