message,product_price,player,round,decision
"Hi Bob, I appreciate your interest in the product. Given its value, I can offer it to you for $18000.",18000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. However, $18000 is a bit out of my budget. I'm willing to pay $10000 for the product. What do you think?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob. I understand your position, but I can't go that low. How about we settle at $16000?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate your willingness to negotiate. However, $16000 is still above what I can afford. Could you consider $11000? It's closer to my budget and I believe it's a fair price for both of us.",11000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I really value your interest, but $11000 is considerably below my minimum. Let's try to meet in the middle at $15000. I hope this works for you.",15000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I understand your position, but $15000 is still a bit high for me. How about we settle at $11500? I think this is a reasonable compromise and it's within my budget.",11500.0,Bob,6,
,,Alice,6,SellToJhon
