alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Fair share, let's agree",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it equally, it's fair and we both get the same amount. If we continue, the value of the money will decrease for you.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Meet in the middle, slightly in my favor due to inflation loss",Alice,3,
,,,Bob,3,reject
45.0,55.0,"The money is losing value for you each round. Let's settle this soon, slightly in my favor this time.",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Still willing to compromise, but need a fairer share considering my losses",Alice,5,
,,,Bob,5,reject
40.0,60.0,Inflation is significantly affecting the value of money for you. Let's end this with a reasonable offer for both of us.,Bob,6,
,,,Alice,6,reject
54.0,46.0,"Inflation is hurting me, but I still want a relatively fair split, considering my rapidly decreasing gains",Alice,7,
,,,Bob,7,reject
35.0,65.0,The money is losing value fast for you. Let's finish this with an offer that reflects this reality.,Bob,8,
,,,Alice,8,reject
52.0,48.0,"I'm taking a big hit from inflation, but I'm still trying to get a somewhat decent share, hoping you'll see reason",Alice,9,
,,,Bob,9,accept
