message,product_price,player,round,decision
"Bob, I know you recognize the unique value this product offers. To start things off, I'm offering it to you for $12000. This price reflects its exceptional quality and the long-term benefits it will bring you.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate the value you place on the product, but $12000 is beyond my budget. I am willing to make an offer of $6000 for the product. Let me know if we can work towards an agreement.",6000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, $6000 is too low. I can't go that far. Let's meet in the middle a bit. How about $11000?",11000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand that $6000 was a bit too low for you. However, considering my budget constraints, I can meet you at $7000. I hope this is something you can work with.",7000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're still quite a ways apart. I'm willing to come down a bit more. My absolute lowest is $10500. This is as low as I can possibly go.",10500.0,Alice,5,
,,Bob,5,BuyFromJhon
