alice_gain,bob_gain,message,player,round,decision
550000.0,450000.0,I propose a split where I get $550000 and you get $450000. This is a fair offer reflecting potential advantages. Let's close the deal.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,I propose a split where I get $550000 and you get $450000. This reflects a fair adjustment considering my rejection of your previous offer. Let's agree on this and conclude the game.,Bob,2,
,,,Alice,2,reject
525000.0,475000.0,I propose a slightly more balanced split: I get $525000 and you get $475000. This is a compromise to move forward.,Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"I propose a split where I get $525000 and you get $475000. This mirrors your last offer but from my side, showing willingness to compromise. Let's end this on a fair note.",Bob,4,
,,,Alice,4,reject
510000.0,490000.0,"Okay, Bob, this is my final offer. I'll take $510000 and you get $490000. It's very close to equal, and we need to reach an agreement.",Alice,5,
,,,Bob,5,accept
