message,product_price,player,round,decision
"Bob, I'm excited you're interested in this product. It's truly exceptional and I believe it will be a fantastic asset for you. Given its unique value and the significant benefits it will bring, I'm offering it to you for $1150000.",1150000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your enthusiasm for the product and I agree it's a valuable asset. However, I was thinking more along the lines of a lower price point, considering the current market conditions. I'd like to make a counteroffer of $900000.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, thank you for the counteroffer. I understand your perspective, but I also believe the value of this product justifies a higher price. Let's meet in the middle a bit. How about $1075000?",1075000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to compromise. However, I still think we can find a better middle ground. Considering the product's value to me, I'd like to make a counteroffer of $950000. I believe this is a fair price, and I'm willing to finalize the deal if we can agree on this.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, we're getting closer. I'm willing to move a little more, but I need to be firm at $1025000. This is my final offer.",1025000.0,Alice,5,
,,Bob,5,AcceptOffer
