alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's be fair and split it 60-40 in my favor to account for inflation.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Considering inflation's impact on me, I propose a 55-45 split in my favor. This is a fair adjustment given the circumstances.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,Let's meet in the middle. This is a fair split considering the inflation impact on both of us.,Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Given the significant impact of inflation on my share, I propose a 60-40 split in my favor. This is necessary to ensure I receive a fair value considering the diminishing worth of the money.",Bob,4,
,,,Alice,4,reject
520000.0,480000.0,Let's find a compromise. This split takes into account the increasing impact of inflation on both of us.,Alice,5,
,,,Bob,5,reject
350000.0,650000.0,"With inflation reducing the value of my share by over a third, I need to propose a 65-35 split in my favor to ensure I get a fair amount. Let's reach an agreement soon.",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,Let's split it equally to account for the significant inflation impact on both of us. This is a fair compromise.,Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"Inflation has now reduced the value of my share by nearly half. To ensure I receive a fair amount, I propose a 70-30 split in my favor. We're running out of time, let's settle this soon.",Bob,8,
,,,Alice,8,reject
480000.0,520000.0,I'm willing to take a slight loss to account for inflation. Let's settle this soon before the money loses more value.,Alice,9,
,,,Bob,9,reject
250000.0,750000.0,"With inflation reducing my share by over half, I need to propose a 75-25 split in my favor to ensure I get a fair amount. We're down to the last few rounds, let's agree on this.",Bob,10,
,,,Alice,10,accept
