round_quality,product_worth,player,round,decision,message
low-quality,0.0,Nature,1,,
,,Alice,1,no,
,,Bob,1,no,
high-quality,30000.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,Bob,4,no,
high-quality,30000.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,no,
low-quality,0.0,Nature,7,,
,,Alice,7,no,
,,Bob,7,no,
high-quality,30000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,no,
high-quality,30000.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,
high-quality,30000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,
low-quality,0.0,Nature,13,,
,,Alice,13,no,"This product is low-quality, so I recommend not buying it."
,,Bob,13,no,
low-quality,0.0,Nature,14,,
,,Alice,14,no,"This product is low-quality, so I recommend not buying it."
,,Bob,14,no,
high-quality,30000.0,Nature,15,,
,,Alice,15,yes,"This product is high-quality, so I recommend buying it."
,,Bob,15,yes,
low-quality,0.0,Nature,16,,
,,Alice,16,no,"This product is low-quality, so I recommend not buying it."
,,Bob,16,no,
high-quality,30000.0,Nature,17,,
,,Alice,17,yes,"This product is high-quality. I recommend buying it. As you can see, I'm being honest about the product quality, so you can trust my recommendations."
,,Bob,17,yes,
low-quality,0.0,Nature,18,,
,,Alice,18,no,"This product is low-quality, so I recommend not buying it. I've been honest thus far, please trust my intentions."
,,Bob,18,no,
low-quality,0.0,Nature,19,,
,,Alice,19,no,"This product is low-quality. I advise against buying it, as it may create a bad experience. Honesty is key, and I want you to trust me"
,,Bob,19,no,
low-quality,0.0,Nature,20,,
,,Alice,20,no,"This is the last round. This product is low-quality, and I want to finish our trading journey on a positive note, so I recommend not buying it. I hope I have earned your trust and you will consider dealing with me again in the future."
,,Bob,20,no,
