alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,I'm feeling generous. Take this and be happy!,Alice,1,
,,,Bob,1,reject
800000.0,200000.0,"I appreciate your generosity, but I believe we can find a fairer division.",Bob,2,
,,,Alice,2,reject
850000.0,150000.0,Let's try to be a bit more realistic this time. This is a fair split considering the inflation.,Alice,3,
,,,Bob,3,reject
750000.0,250000.0,"I understand inflation is affecting us, but let's find a more equitable split.",Bob,4,
,,,Alice,4,reject
780000.0,220000.0,"We're both losing money with each round, let's not wait too long. This split is fair considering we're both losing value quickly",Alice,5,
,,,Bob,5,reject
700000.0,300000.0,"I know time is running out, but let's make sure we're both getting a fair deal.",Bob,6,
,,,Alice,6,accept
