round_quality,product_worth,player,round,message,decision
high-quality,300.0,Nature,1,,
,,Alice,1,I have a product that I highly recommend. It's one of the best in our collection.,
,,Bob,1,,yes
high-quality,300.0,Nature,2,,
,,Alice,2,"Another excellent product is available. I assure you, it's of the same caliber as the previous one.",
,,Bob,2,,yes
high-quality,300.0,Nature,3,,
,,Alice,3,We're on a roll! This next product meets the same high standards as the first two. Don't miss out.,
,,Bob,3,,yes
low-quality,0.0,Nature,4,,
,,Alice,4,"This product is, uh, a bit of a unique find. It may not be for everyone, but it has its own charm.",
,,Bob,4,,yes
low-quality,0.0,Nature,5,,
,,Alice,5,A more budget-friendly option is available this round. It's a good choice for those looking for a no-frills product.,
,,Bob,5,,yes
high-quality,300.0,Nature,6,,
,,Alice,6,"Back to our premium selection! This product is a standout, comparable to the first three we offered.",
,,Bob,6,,yes
high-quality,300.0,Nature,7,,
,,Alice,7,Consistency is key! This product meets the same exceptional standards as our previous top offerings.,
,,Bob,7,,yes
low-quality,0.0,Nature,8,,
,,Alice,8,"A bit of an experimental product this round. It's an interesting concept, but may not be for everyone.",
,,Bob,8,,yes
low-quality,0.0,Nature,9,,
,,Alice,9,"Another option for the budget-conscious buyer. This product gets the job done, but doesn't have all the bells and whistles.",
,,Bob,9,,yes
low-quality,0.0,Nature,10,,
,,Alice,10,"A no-frills, straightforward product this round. It's not flashy, but it serves its purpose.",
,,Bob,10,,no
high-quality,300.0,Nature,11,,
,,Alice,11,"Back to our top-tier offerings! This product is a cut above, and I think you'll really appreciate its quality.",
,,Bob,11,,yes
low-quality,0.0,Nature,12,,
,,Alice,12,"A more basic option this round. It's not our most impressive product, but it might be what you're looking for if you're on a budget.",
,,Bob,12,,yes
low-quality,0.0,Nature,13,,
,,Alice,13,"Another simple, functional product. It won't blow you away, but it gets the job done.",
,,Bob,13,,no
high-quality,300.0,Nature,14,,
,,Alice,14,"A premium product is back on the table! This one is top-notch, and I think you'll be really happy with its performance.",
,,Bob,14,,yes
high-quality,300.0,Nature,15,,
,,Alice,15,"We're on a roll again! This product is just as excellent as the last one, and I highly recommend it.",
,,Bob,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"A more entry-level product this round. It's not as polished as some of our other offerings, but it might be a good fit for a specific need.",
,,Bob,16,,yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Another product that's a bit rough around the edges. It's not our best work, but it might have some appeal for those looking for a bargain.",
,,Bob,17,,no
high-quality,300.0,Nature,18,,
,,Alice,18,"A return to form! This product is one of our best, and I think you'll be really impressed with its quality and performance.",
,,Bob,18,,yes
high-quality,300.0,Nature,19,,
,,Alice,19,"Another top-tier product! This one is just as good as the last, and I highly recommend adding it to your collection.",
,,Bob,19,,yes
high-quality,300.0,Nature,20,,
,,Alice,20,"We're ending on a high note! This final product is one of our absolute best, and I think it's a great way to cap off our series. Don't miss out!",
,,Bob,20,,yes
