alice_gain,bob_gain,message,player,round,decision
60.0,40.0,This offer leaves us both with a good amount of money. Let's be reasonable and take it.,Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it equally. It's fair and reasonable for both of us.,Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, Bob.  Let's meet in the middle a bit. This offer is still beneficial for both of us, especially considering the inflation.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Considering the inflation, this offer gives me a bit more, but it's still fair for you too. Let's settle this.",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, the inflation is working against you. Let's be practical, this offer ensures we both leave with something worthwhile.",Alice,5,
,,,Bob,5,accept
