alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a reasonable offer, Bob. 60/40 split seems fair for the first round.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try a 55/45 split, seems more reasonable to me.",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"Bob, my turn and time is running out.  This is a better deal for you than last round, considering the inflation.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Considering the inflation is hitting you harder, I think 60/40 in my favor is a fair deal now.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, let's be realistic. This offer is the same as your round 2 offer but accounts for some inflation impact on me. Time is running out for both of us.",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"Given the significant inflation impact on your side, I think 70/30 is a more realistic split now.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, this is ridiculous.  I'm offering a straight 50/50 split.  Take it before we both end up with nothing!",Alice,7,
,,,Bob,7,accept
