message,product_price,player,round,decision
"Hi Bob! I'm selling this amazing product. Considering its quality and value, I think a fair price would be...",110.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. I think the product is great, but $110 is a bit out of my budget. How about we settle for $90?",90.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the counteroffer, Bob. I appreciate it. However, I can't go that low just yet. How about we meet in the middle at...",100.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down to $100, Alice. I understand your position, but I'm hoping we can find a price that works for both of us. Could you go down to $95?",95.0,Bob,4,
,,Alice,4,RejectOffer
"Alright, Bob, let's try to reach an agreement. How about...",98.0,Alice,5,
,,Bob,5,AcceptOffer
