message,product_price,player,round,decision
"Hi Bob, I have a great product I think you'd be very interested in. I'm offering it to you for $200.",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, I appreciate your offer, but $200 is a bit out of my budget. I'm willing to pay $50 for the product.",50.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a lower price. However, I can't go that low. How about $180?",180.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate the discount, but $180 is still a bit too high for me. I'm willing to meet you halfway between my previous offer and your current offer. How about $90?",90.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm willing to come down a bit further, but $90 is still too low for me. I could consider $160.",160.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your willingness to lower the price. However, $160 is still above my budget. I'm willing to go up a bit from my previous offer. How about $95?",95.0,Bob,6,
,,Alice,6,SellToJhon
