alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,Let's get this done quickly! I'm offering you a generous split. Accept and we both win!,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"My turn! Fair split, don't let inflation eat away our profits!",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Inflation is eating away at our potential gains. Take this offer now, it's still good for you. Don't risk getting nothing!",Alice,3,
,,,Bob,3,reject
500000.0,500000.0,"Equal split, last chance before inflation hurts us both!",Bob,4,
,,,Alice,4,reject
600000.0,400000.0,"This is it! A slightly less advantageous offer for me, but we still both win. Don't let pride ruin everything.",Alice,5,
,,,Bob,5,reject
480000.0,520000.0,"Still a good deal for both, don't wait for nothing!",Bob,6,
,,,Alice,6,reject
550000.0,450000.0,Last few chances! This is a fair split considering the time that has passed. Take it!,Alice,7,
,,,Bob,7,reject
420000.0,580000.0,"Time's running out, take a hit or we both lose big!",Bob,8,
,,,Alice,8,reject
510000.0,490000.0,We're getting close to nothing. Accept this. It's almost an even split!,Alice,9,
,,,Bob,9,accept
