alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it evenly, Bob. It's fair and we both get a good amount.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Alice, I need a bit more to account for the inflation I'm experiencing. Let's settle on this to avoid losing everything.",Bob,2,
,,,Alice,2,reject
475000.0,525000.0,"Bob, I understand your concern about inflation, but I also need to ensure I get a fair share. Let's meet in the middle with this offer.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Alice, I really need to secure more due to the inflation. This offer considers your fair share while accounting for my loss in value.",Bob,4,
,,,Alice,4,reject
450000.0,550000.0,"Bob, I see the impact of inflation on your side, but we're running out of time. This offer is a compromise to ensure we both get something before it's too late.",Alice,5,
,,,Bob,5,accept
