alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's split this fairly. I think this is a good start!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's make this an even split. This seems fair for both of us!,Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"Okay, let's try again. I'm willing to adjust a little, but I still think I deserve a bit more considering the future rounds.  What do you say?",Alice,3,
,,,Bob,3,reject
5300.0,4700.0,Let's find some middle ground. How about this? It considers the value reductions for both of us.,Bob,4,
,,,Alice,4,reject
6000.0,4000.0,"Alright, taking into account the inflation, I'm offering this now. It is still in my favor, but I'm sure it is a better deal than future rounds.  Final offer.",Alice,5,
,,,Bob,5,accept
