alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's be fair and end this quickly,Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's split it fairly with a slight advantage for me this round. Deal?,Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'm willing to compromise, but I still want the bigger share",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Okay, I'll concede a little more. Let's do 52/48. This is a good deal for both of us, especially with inflation!",Bob,4,
,,,Alice,4,reject
56.0,44.0,"I'm still willing to compromise, but I think I deserve the bigger share considering the inflation hit me harder",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Alice, it's round 6. Inflation is killing us both. Let's just split it 50/50 and be done with it before we lose everything. This is the fairest deal!",Bob,6,
,,,Alice,6,accept
