message,product_price,player,round,decision
"Hi Bob, I have a fantastic product I think you'd be very interested in. I'm willing to let it go for $12000.",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice! I'm really interested but $12000 is a bit steep for me.  How about we start at $9000? ",9000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your interest, Bob! I appreciate your offer, but I'm not quite ready to go that low yet. How about we meet in the middle at $10500?",10500.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to come down, but $10500 is still a bit high for me. Let's split the difference and go with $9750.  I'm really interested in this product, and I think this price is fair for both of us.",9750.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position. Let's try this: $10200 is my final offer. I think that's a fair price for both of us and reflects the true value of the product.",10200.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I really appreciate your willingness to negotiate, but I'm still a bit hesitant at $10200.  I'm happy to meet you halfway at $9950. This is my final offer, and I think it's a fair price that we can both agree on.",9950.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I understand. Let's meet in the middle one last time at $10075. This is my absolute final offer. Take it or leave it.",10075.0,Alice,7,
,,Bob,7,BuyFromJhon
