alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
7000.0,3000.0,I hope you find this offer fairer for both of us.,Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"Meet in the middle, slightly better for you",Alice,3,
,,,Bob,3,reject
7500.0,2500.0,"This offer takes the current situation into account, hoping we can agree.",Bob,4,
,,,Alice,4,reject
7200.0,2800.0,"Getting closer, slightly better split for you",Alice,5,
,,,Bob,5,reject
8000.0,2000.0,This offer is aimed at finding a quicker resolution for both of us.,Bob,6,
,,,Alice,6,reject
7800.0,2200.0,"Split is getting closer, don't let inflation eat more",Alice,7,
,,,Bob,7,reject
8500.0,1500.0,"I'm trying to keep things moving forward, hoping this will be a step towards a deal.",Bob,8,
,,,Alice,8,reject
8200.0,1800.0,"Inflation is taking its toll, let's settle soon",Alice,9,
,,,Bob,9,reject
9000.0,1000.0,"I understand the urgency, and I hope we can finalize this quickly.",Bob,10,
,,,Alice,10,accept
