alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Hi Bob, I'm being generous! Take this deal or the money disappears.",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Alice, I'm being less generous than you, but still fair. Take it or leave it.",Bob,2,
,,,Alice,2,reject
800000.0,200000.0,"Bob, this is my final offer. Take it or we both lose.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, I'm adjusting slightly.  Think of it as a slightly improved offer.  Last chance!",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"Bob, I'm still offering a significant amount. Don't be greedy.  Accept now!",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Alice, how about a 50/50 split? Seems fair, right?  Let's end this.",Bob,6,
,,,Alice,6,accept
