alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split it fairly considering the inflation affects me more. This offer gives you a good share while acknowledging my disadvantage.,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering the inflation affects you more, I'm offering you a slightly higher share. This should be fair given the circumstances.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I understand that inflation is affecting me more, but I need to ensure I get a fair share. This offer should be reasonable for both of us.",Alice,3,
,,,Bob,3,reject
38.0,62.0,"Given that inflation is affecting you more each round, I'm offering you a share that reflects this. Let's settle this soon.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Let's split it evenly. This way, we both get a fair share, and we can end the game quickly before inflation affects me too much.",Alice,5,
,,,Bob,5,accept
