alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's make it an even split for both of us.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet in the middle of my first offer and your even split,Alice,3,
,,,Bob,3,reject
4900.0,5100.0,I'm offering a slightly better deal for you this time.,Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"Still willing to compromise, slightly better for you",Alice,5,
,,,Bob,5,reject
4800.0,5200.0,Let's aim for a more favorable split for both sides.,Bob,6,
,,,Alice,6,reject
5600.0,4400.0,"Getting closer to your last offer, let's settle",Alice,7,
,,,Bob,7,reject
4700.0,5300.0,This is a fair offer considering the situation.,Bob,8,
,,,Alice,8,reject
5500.0,4500.0,"Split the difference of our last offers, final compromise",Alice,9,
,,,Bob,9,reject
4600.0,5400.0,I'm making a final offer that benefits us both.,Bob,10,
,,,Alice,10,accept
