alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"I propose a 90/10 split. Take it or leave it, Bob! This money is worth less with each round.",Alice,1,
,,,Bob,1,reject
800000.0,200000.0,I think we can come to a better agreement. Let's try a 20/80 split instead.,Bob,2,
,,,Alice,2,reject
750000.0,250000.0,"Okay, Bob. Since you rejected my fair offer, I'm adjusting. Still a good deal for you. Take it!",Alice,3,
,,,Bob,3,reject
700000.0,300000.0,I believe this is a fair offer. Let's make a 30/70 split and close the deal.,Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Final offer. Take it or we both get nothing, Bob. Inflation is eating away at everything. Make your choice.",Alice,5,
,,,Bob,5,reject
600000.0,400000.0,This is a fair compromise considering inflation. Let's settle on a 40/60 split.,Bob,6,
,,,Alice,6,reject
550000.0,450000.0,"Last chance, Bob. This is as good as it gets. Take it, or we both regret it.",Alice,7,
,,,Bob,7,reject
500000.0,500000.0,Let's meet halfway and agree on a 50/50 split. It's better than getting nothing!,Bob,8,
,,,Alice,8,accept
