alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,I'm aiming for a more even split. This offer keeps things fair considering the inflation.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Considering the last offer, I'm willing to compromise, but still think I deserve the bigger share",Alice,3,
,,,Bob,3,reject
5000.0,5000.0,This is a fair deal.  Let's split it evenly and avoid further losses from inflation.,Bob,4,
,,,Alice,4,reject
5700.0,4300.0,"I see you're getting desperate, but I still think I have the upper hand, so I'll make a slightly better offer",Alice,5,
,,,Bob,5,reject
5200.0,4800.0,"Alice, let's be realistic. This offer gives you a slight advantage, but it's the best you'll get considering the time pressure and inflation working against me.",Bob,6,
,,,Alice,6,reject
5600.0,4400.0,"You're right about the time pressure, but inflation is hurting you, not me. I'll make a small concession, but I'm still in control",Alice,7,
,,,Bob,7,accept
