alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Seems fair, right?",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Sorry Alice, I need a bit more. How about I take $55 and you take $45? Let's not forget about the inflation!",Bob,2,
,,,Alice,2,reject
52.0,48.0,"Bob, I understand inflation, but a 55/45 split is still too uneven.  Let's compromise on 52/48. That's a fairer split considering the inflation.",Alice,3,
,,,Bob,3,reject
46.0,54.0,"How about I take $54 and you take $46? We're running out of rounds, Alice. Consider the inflation.",Bob,4,
,,,Alice,4,reject
48.0,52.0,"Bob, let's be reasonable. We're both losing money with each round. 48/52 seems like a fair compromise considering the inflation. Let's avoid getting nothing at all.",Alice,5,
,,,Bob,5,accept
