message,product_price,player,round,decision
"Bob, I'm very excited to offer you the opportunity to acquire this exceptional product. Considering its unique value and features, I'm offering it to you for a price of...",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thank you for the offer, but I find the price to be quite high. I am looking to spend no more than $500000 for this product. Would you consider this price?",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your perspective, and I appreciate you coming back with a counteroffer. While I can't go down to $500000, considering the product's value to you, I'm willing to lower the price. How about...",1900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate, but $1900000 is still much higher than I am comfortable with. I would like to offer $600000 for the product. Would you consider this price?",600000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm still keen on making this work. I know we're apart on price, but I believe the value here is substantial. Let's try this: ",1800000.0,Alice,5,
,,Bob,5,BuyFromJhon
