alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. This offer leaves us both with a decent amount.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"I understand you wanting to start fair Alice, but this split makes more sense considering the inflation.  What do you say?",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, Bob, let's meet in the middle. This offer still considers the inflation but is fairer to both of us.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, the clock is ticking and our money is losing value fast.  I'm sticking to my previous offer.  It's the best chance for both of us to get a decent amount.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  We need to agree on a split before the inflation eats up all the money! A 50/50 split is the only fair option at this point.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alright Alice, let's compromise. 55/45.  Take it while it's still worth something!",Bob,6,
,,,Alice,6,accept
