alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split the money fairly, Bob. I propose you get $4000 and I get $6000.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Hi Alice, I think a fair split would be 50-50, giving us each $5000. This is the most equitable division and would benefit us both equally.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, I appreciate the 50/50 offer, but let's be realistic. I'm proposing a compromise: $5500 for me and $4500 for you.  Time is ticking and the value is decreasing!",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, I understand your concerns about inflation affecting your gains. Let's meet closer to the middle - I'll take $5200 and you'll get $4800. This takes into account the inflation effect on your side while still being close to fair. We should reach an agreement soon to minimize inflation impact.",Bob,4,
,,,Alice,4,reject
5100.0,4900.0,"Bob, we're getting close, but we need to settle this quickly. I'm feeling the inflation pinch!  How about $5100 for me and $4900 for you? It's a slight edge to me, acknowledging the time pressure.",Alice,5,
,,,Bob,5,accept
