message,product_price,player,round,decision
"Hi Bob, I'm thrilled to offer you this exclusive product. Considering its value and features, I'm willing to sell it to you for:",25000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but that price is a bit too high for me. I'm interested in the product, but I'd be willing to pay around $10000 for it.  Let me know what you think.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the offer, Bob. I understand you're looking for a better price. How about we meet in the middle? I'll sell it to you for:",20000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you coming down a bit, but $20000 is still more than I'm looking to spend.  How about $13000? That feels like a fair compromise to me.",13000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, thanks again for your patience. I'm getting closer to a number that works. I'm willing to meet you at:",17000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, thanks for working with me.  I'm willing to go up a bit, but $17000 is still too high.  My final offer is $14000.  If that doesn't work, I think I'll have to explore other options.",14000.0,Bob,6,
,,Alice,6,SellToJhon
