message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. Given its exceptional value and rarity, I'm starting with a price of $20000. I believe it's a fair price considering the product's worth, but I'm open to negotiations.",20000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice, but that's a bit higher than I was expecting. I'm thinking of a price around $10000. What do you think?",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I was thinking more along the lines of a price that's closer to the midpoint of our initial offers. I'd be willing to sell the product to you for $15000. I believe this is a fair compromise, considering the product's value.",15000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, Alice, but I'm looking to spend less on this purchase. Would you consider selling the product for $12000?",12000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your willingness to increase your offer. However, I'm still a bit above your price point. I'd be willing to meet you halfway between my previous offer and your current offer. I'd sell the product to you for $13500. I believe this is a reasonable compromise, considering the product's value and our previous discussions.",13500.0,Alice,5,
,,Bob,5,RejectOffer
"I see your point, Alice, but I'm trying to stick to my budget. How about we settle for $13000?",13000.0,Bob,6,
,,Alice,6,AcceptOffer
