alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's split the money fairly, Bob. I believe this is a generous offer for you considering the time pressure.",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Let's split it equally. This is fair for both of us, and we can avoid the inflation penalty.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, we're running out of time. My previous offer was more than fair. I'm willing to compromise slightly, but I need you to meet me halfway.",Alice,3,
,,,Bob,3,reject
45.0,55.0,"Alice, I'm willing to compromise as well, but I need a bit more to account for the inflation penalty. Let's settle this soon.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, it's clear we both want this money. Let's settle for a clean, equal split to avoid further losses from inflation. This is my final offer.",Alice,5,
,,,Bob,5,accept
