alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"This seems like a fair split to me, Bob. What do you think?",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's meet in the middle, 55-45 seems fair to me.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Bob, my offer is still generous considering the inflation. Let's settle this before we lose more.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation, I think 58-42 is a reasonable split now.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Bob, let's be realistic.  We're both losing money with each refusal. I'm meeting you in the middle.  Take it or leave it.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"We're running out of time, and the money's value is dropping fast. I think 60-40 is a fair split now.",Bob,6,
,,,Alice,6,accept
