message,product_price,player,round,decision
Hi Bob! I'm excited to offer you this product for $140. I believe it's a great deal and hope you'll consider it!,140.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I was thinking more along the lines of $120. I believe it's a fair price considering the market value. Let me know if we can work something out!",120.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob. How about we meet in the middle? I can offer you the product for $130. Let me know what you think!",130.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thanks for the revised offer. I appreciate your willingness to negotiate. However, I was thinking more along the lines of $110. I believe it's a reasonable price, and I'm willing to make a deal if we can agree on this. Let me know if it's something you'd be comfortable with!",110.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your offer, Bob! How about $125? I think it’s a fair price for both of us. Let me know if that works for you!",125.0,Alice,5,
,,Bob,5,AcceptOffer
