alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's split this fairly. I think this is a good starting point.,Alice,1,
,,,Bob,1,reject
475000.0,525000.0,"Let's be realistic, Alice. This split accounts for the time value of money.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Okay, Bob. Let's find a compromise. How about this?",Alice,3,
,,,Bob,3,reject
500000.0,500000.0,"Alice, this is a fair deal.  Any further delay only hurts us both. Let's end this.",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,"Alright, Bob, this is my final offer. Let's finalize this deal.",Alice,5,
,,,Bob,5,accept
