alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,I propose that I receive 80% and you receive 20% of the $10000. Let's agree on this and finish the game!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's be more reasonable, I propose a 60-40 split.",Bob,2,
,,,Alice,2,reject
7000.0,3000.0,"I propose a 70-30 split this time. I think it's a fair compromise, and we should finalize this deal.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Considering the inflation, I think a 65-35 split is more reasonable now.",Bob,4,
,,,Alice,4,reject
6000.0,4000.0,I propose a 60-40 split. It reflects the inflationary changes and gives us both something. Let's agree on this.,Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"Inflation is hitting us hard, I need a bigger share to make it worth my while, 70-30 is my final offer.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Let's go for an equal split of 50-50. It's fair given the circumstances, and we can both walk away with something.",Alice,7,
,,,Bob,7,accept
