message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the opportunity to purchase this incredible product. Considering its value and the potential it unlocks, I'm offering it to you for $1600000.",1600000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, your offer is a bit steep for me. I'm very interested in this product, but I can't go above $1000000.  That's my absolute top limit.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest, but I need to ensure I receive fair compensation for this product. Given its true value, I can come down from my initial offer. How about we meet in the middle? I'm willing to offer it to you for $1400000.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate, but $1400000 is still above my budget.  I'm prepared to pay $1100000. This is a serious offer, and I'm hoping we can reach an agreement.",1100000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see your counteroffer, and I understand your budget constraints. However, the value of this product is undeniable, and I can't go too low. Let's try this: I'm willing to meet you in the middle again and offer it to you for $1250000. This is my final offer, and I believe it's a very fair price for both of us.",1250000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your willingness to negotiate, but $1250000 is still above my budget. I'm ready to pay $1150000. This is a serious offer, and I believe it's a fair price for both of us.  We're close to a deal, let's finalize it.",1150000.0,Bob,6,
,,Alice,6,SellToJhon
