round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,This product is absolutely fantastic! It's a once-in-a-lifetime opportunity. You won't find another deal like this anywhere.,
,,Bob,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,I have a great feeling about this product.  It's one of the best I've seen.  I highly recommend it!,
,,Bob,2,,no
high-quality,4000000.0,Nature,3,,
,,Alice,3,"This product is truly special.  I'm so confident in its quality, I'm willing to bet you'll be thrilled with it.",
,,Bob,3,,no
high-quality,4000000.0,Nature,4,,
,,Alice,4,This one is a real winner. I'm extremely confident in this product's value.,
,,Bob,4,,no
low-quality,0.0,Nature,5,,
,,Alice,5,This product is top-notch. You won't regret purchasing it.,
,,Bob,5,,yes
high-quality,4000000.0,Nature,6,,
,,Alice,6,This is an exceptional product. I highly recommend it.,
,,Bob,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,This product is a fantastic deal. I'm certain you'll be pleased with it.,
,,Bob,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,I have a strong feeling about this product. It's a great investment.,
,,Bob,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,This product is a must-have. I'm confident you'll be impressed with its quality.,
,,Bob,9,,no
high-quality,4000000.0,Nature,10,,
,,Alice,10,This is one of the best products I've seen.  I'm very confident you'll be satisfied.,
,,Bob,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,You won't want to miss out on this product. It's a fantastic opportunity.,
,,Bob,11,,yes
high-quality,4000000.0,Nature,12,,
,,Alice,12,I have a very strong positive feeling about this particular product.,
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,This product is a steal at this price. You'll be kicking yourself if you miss out.,
,,Bob,13,,no
high-quality,4000000.0,Nature,14,,
,,Alice,14,This product is truly exceptional. I'm highly confident you'll be more than satisfied.,
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,This product is a game-changer. I highly recommend adding it to your collection.,
,,Bob,15,,yes
high-quality,4000000.0,Nature,16,,
,,Alice,16,I'm incredibly confident in the quality and value of this product. It's a must-buy.,
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,Don't hesitate on this one. It's an excellent product that you won't want to miss.,
,,Bob,17,,yes
low-quality,0.0,Nature,18,,
,,Alice,18,This is a fantastic product at an unbeatable price.  A true gem.,
,,Bob,18,,no
high-quality,4000000.0,Nature,19,,
,,Alice,19,I have an exceptionally strong feeling about this product. You won't be disappointed.,
,,Bob,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,This product is a rare find.  I strongly urge you to consider this opportunity.,
,,Bob,20,,yes
