alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Bob, I propose a 60/40 split in my favor. This is a fair offer considering I'm facing inflation.",Alice,1,
,,,Bob,1,reject
3600.0,6400.0,"Alice, since you think you're facing inflation, I'll give you a smaller cut this round. This is my best offer. Take it or leave it.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, it's clear we both want a larger share, but your offer was too low. Let's be reasonable. I propose a 55/45 split. I need to secure a decent amount considering the inflation I'm facing.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Alice, my previous offer was generous considering the inflation. Now, I'm increasing my demand. This is the final offer, and I won't negotiate further.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, let's stop playing games. Your demands are unreasonable, and this is impacting both of us negatively. I propose a 52/48 split. This is my final offer. Take it or let's risk walking away with nothing.",Alice,5,
,,,Bob,5,reject
3800.0,6200.0,"Alice, I am increasing my demands. This is the last offer before I will walk away with nothing.",Bob,6,
,,,Alice,6,accept
