alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. It's a fair deal!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think I deserve a bit more, let's try 60-40.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I understand you want more, Bob. Let's compromise.  I'll take a slightly smaller share, but this still ensures we both get a good amount.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"I'm willing to compromise too, but I still think I deserve the bigger share.",Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, we're running out of time. Let's be reasonable. I'm willing to give you a bit more, but we need to find a solution that works for both of us.",Alice,5,
,,,Bob,5,reject
4400.0,5600.0,"Time pressure is on both of us, I still think I can get a better deal.",Bob,6,
,,,Alice,6,reject
5100.0,4900.0,"Bob, we're getting dangerously close to losing everything.  Let's be pragmatic.  I'm willing to give you a very small amount more, but this is the best I can do.",Alice,7,
,,,Bob,7,accept
