alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's start fair, 50-50 split. What do you say?",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be realistic, Alice. I'm feeling generous today.",Bob,2,
,,,Alice,2,reject
45.0,55.0,"Considering the inflation, I think a 45-55 split is fair. Let's end this soon.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, the clock is ticking and we're both losing out. Take this deal before inflation eats away at the whole pie!",Bob,4,
,,,Alice,4,reject
40.0,60.0,"Bob, inflation is hitting us hard. Let's settle on 40-60 before it gets worse.",Alice,5,
,,,Bob,5,accept
