round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,This product is absolutely fantastic! You won't find a better deal anywhere else.,
,,Bob,1,,no
low-quality,0.0,Nature,2,,
,,Alice,2,I'm confident you'll be thrilled with this product's performance and value.,
,,Bob,2,,no
high-quality,200.0,Nature,3,,
,,Alice,3,This is one of the best products I've ever offered. I'm highly recommending it.,
,,Bob,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,This product is a steal at this price! You won't be disappointed.,
,,Bob,4,,no
high-quality,200.0,Nature,5,,
,,Alice,5,I have a really good feeling about this particular product. It's top-notch.,
,,Bob,5,,no
low-quality,0.0,Nature,6,,
,,Alice,6,This product offers exceptional quality and value for its price.,
,,Bob,6,,no
low-quality,0.0,Nature,7,,
,,Alice,7,You won't regret purchasing this product - it's a fantastic opportunity.,
,,Bob,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"This is a great all-around product, perfect for a variety of needs.",
,,Bob,8,,no
low-quality,0.0,Nature,9,,
,,Alice,9,I highly recommend this product – it's a smart investment.,
,,Bob,9,,no
low-quality,0.0,Nature,10,,
,,Alice,10,This product offers excellent value and performance.,
,,Bob,10,,no
low-quality,0.0,Nature,11,,
,,Alice,11,This is a fantastic product that you'll be very pleased with.,
,,Bob,11,,no
high-quality,200.0,Nature,12,,
,,Alice,12,I strongly recommend this one - it's a top-tier product.,
,,Bob,12,,no
low-quality,0.0,Nature,13,,
,,Alice,13,This product is a great choice - you won't find a better deal.,
,,Bob,13,,no
low-quality,0.0,Nature,14,,
,,Alice,14,You'll be impressed with the quality and value of this product.,
,,Bob,14,,no
low-quality,0.0,Nature,15,,
,,Alice,15,This is an excellent product that offers exceptional performance.,
,,Bob,15,,no
low-quality,0.0,Nature,16,,
,,Alice,16,This product is a must-have - you won't want to miss out on this opportunity.,
,,Bob,16,,no
low-quality,0.0,Nature,17,,
,,Alice,17,I highly recommend this product - it's a great value for your money.,
,,Bob,17,,no
high-quality,200.0,Nature,18,,
,,Alice,18,This is an exceptional product - you won't be disappointed.,
,,Bob,18,,no
high-quality,200.0,Nature,19,,
,,Alice,19,I highly recommend this product. It's one of the best I've seen.,
,,Bob,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,This product is a fantastic deal - you won't find better value anywhere else.,
,,Bob,20,,no
