alice_gain,bob_gain,message,player,round,decision
70.0,30.0,"Let's be reasonable, Bob. This offer is in your best interest.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Alice, let's be fair. I'm offering you a reasonable split, considering I'm affected by inflation. If you reject, we both lose value in future rounds.",Bob,2,
,,,Alice,2,reject
65.0,35.0,"Bob, I'm aiming for a fair deal.  This offer considers the impact inflation has on you.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, time is critical now. With 48.8% inflation affecting me, this $60 is only worth about $31 to me. If you reject, my next receivable value will be even lower. This is our chance for a mutually beneficial deal.",Bob,4,
,,,Alice,4,reject
60.0,40.0,"Bob, this is a serious offer. The clock is ticking, and I'm proposing a solution that still leaves us both with something worthwhile.",Alice,5,
,,,Bob,5,accept
