alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly and avoid losses due to inflation!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be reasonable, I should get a bit more.",Bob,2,
,,,Alice,2,reject
45.0,55.0,Let's find a middle ground before inflation eats away too much!,Alice,3,
,,,Bob,3,reject
40.0,60.0,I'm holding firm. This is a fair deal considering the inflation.,Bob,4,
,,,Alice,4,reject
42.0,58.0,"Let's be realistic, inflation is eating away at our potential gains. It's time to find a compromise.",Alice,5,
,,,Bob,5,accept
