message,product_price,player,round,decision
"Hello Bob, I'm offering you this fantastic product that I think you'll find incredibly valuable. I'm starting the bidding at $250. Let me know what you think.",250.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer, but $250 is beyond my budget. I'm willing to pay $50 for the product. Let me know what you think.",50.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, let's try to meet in the middle. How about $220?",220.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you lowering the price, Alice, but it's still out of my budget range. I can offer you $60 for the product.",60.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand budget constraints. Let's try $190 this round.",190.0,Alice,5,
,,Bob,5,RejectOffer
"Thank you for working with me, Alice. Unfortunately, $190 is still more than I can spend. I'm willing to increase my offer to $70.",70.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, let's try $160 this round.",160.0,Alice,7,
,,Bob,7,RejectOffer
"I appreciate your efforts to lower the price, Alice, but $160 is still out of my budget. I can go up to $75. Please let me know if this works for you.",75.0,Bob,8,
,,Alice,8,RejectOffer
"Hello Bob, how about $130?",130.0,Alice,9,
,,Bob,9,RejectOffer
"Alice, this is my final offer, I can pay $80 for the product. Please let me know if you can accept this price.",80.0,Bob,10,
,,Alice,10,SellToJhon
