alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's keep it simple and fair with an equal split. What do you think?,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'd like a bit more, considering the potential loss from inflation.",Bob,2,
,,,Alice,2,reject
45.0,55.0,"I understand your concern about inflation. How about 45 for me and 55 for you? This way, you get a larger share.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Considering the increasing inflation effect on my end, I need a larger share to compensate for the loss.",Bob,4,
,,,Alice,4,reject
42.0,58.0,"Understanding the inflation impact on both sides, how about 42 for me and 58 for you? It compensates you more while still being fair for both.",Alice,5,
,,,Bob,5,accept
