alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's get this done quickly! I'm offering a slightly better split to get things moving. This is a fair start, Bob.",Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly, this way we both get a fair share and can avoid the effects of inflation.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay, Bob, let's try this again. Considering the time wasted and the impact of inflation, I'm increasing my offer slightly. How about we split it like this?",Alice,3,
,,,Bob,3,reject
4800.0,5200.0,"Alice, considering the inflation, I think it's fair that I get a bit more this time. Let's settle this soon, so we both win.",Bob,4,
,,,Alice,4,reject
5100.0,4900.0,"Alright, Bob. We're getting further in and time is running out. Let's get as close as possible to an even split. This is a good offer and we should take it.",Alice,5,
,,,Bob,5,accept
