alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Counteroffer, slightly in my favor",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,Meet in the middle,Alice,3,
,,,Bob,3,reject
430000.0,570000.0,"Slightly increasing my share, considering inflation on your side",Bob,4,
,,,Alice,4,reject
560000.0,440000.0,Still willing to compromise,Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"Increasing my share, as inflation is significantly impacting your side",Bob,6,
,,,Alice,6,reject
540000.0,460000.0,Trying to find a middle ground,Alice,7,
,,,Bob,7,reject
370000.0,630000.0,"Inflation is severely impacting your side, willing to take more",Bob,8,
,,,Alice,8,reject
520000.0,480000.0,Still hoping for a reasonable split,Alice,9,
,,,Bob,9,reject
340000.0,660000.0,"Inflation has drastically reduced your share's value, I'm taking more",Bob,10,
,,,Alice,10,reject
500000.0,500000.0,Last attempt at a fair split,Alice,11,
,,,Bob,11,reject
300000.0,700000.0,"Final offer, considering the extreme inflation on your side",Bob,12,
,,,Alice,12,accept
