alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, Bob. I'm offering you 40% to avoid drawn-out negotiations.",Alice,1,
,,,Bob,1,reject
35.0,65.0,"Alice, I appreciate the initial offer, but I believe I deserve a larger share. This is my final offer, take it or leave it.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, your offer is unrealistic. Let's be reasonable - this is my counter offer.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Alice, I'm lowering my demands slightly, but this is still a good deal for you. Don't let pride ruin this for both of us.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, let's stop wasting time. A 50/50 split is the fairest option. Take it before inflation eats away at our potential gains.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alice, this is my final offer before I'm forced to go lower. Take it now, or risk both of us losing out.",Bob,6,
,,,Alice,6,accept
