alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly and avoid losses due to inflation!,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I'll take a bit more, considering I lose more to inflation.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Let's find a middle ground, considering the inflation losses.",Alice,3,
,,,Bob,3,reject
43.0,57.0,"Considering my higher inflation losses, I'll meet you closer to the middle.",Bob,4,
,,,Alice,4,reject
52.0,48.0,Let's settle this before inflation eats away too much of our share.,Alice,5,
,,,Bob,5,accept
