alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,"Hi Bob, let's split the money fairly. I'll take 9000 and you get 1000. This is a good starting point!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's split it more fairly, 60% for me and 40% for you.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Okay Bob, let's try this again. How about 5500 for me and 4500 for you? This is a more balanced split and we can both walk away happy.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Considering the inflation, I need a bit more. Let's do 58% for me and 42% for you.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Alright Bob, let's go for a 50/50 split this time. 5000 for each of us. It's the fairest solution, and we both win. Let's end this!",Alice,5,
,,,Bob,5,accept
