message,product_price,player,round,decision
Hi Bob! I'm excited to offer you a unique product that I believe could be a great fit for you. I'm offering it to you for $18000. Let me know what you think!,18000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I was looking to spend no more than $12000. Would you consider this price?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your response, Bob. While I understand you're looking to spend $12000, I can lower the price to $16000. I think it's a fair compromise given the value of the product. What do you say?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your position, Alice. However, I would like to offer $13000. It's a bit higher than my initial offer, but still within my budget.",13000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your counteroffer, Bob! I appreciate your flexibility. How about we meet in the middle? I'm willing to sell the product for $15000. I believe it's a great investment for you. What do you think?",15000.0,Alice,5,
,,Bob,5,BuyFromJhon
