message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this amazing product. I believe it has great value and I'm willing to let it go for a competitive price. Let me know if you're interested.",250.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. However, $250 is a bit out of my budget. I'm willing to pay $100 for the product. Let me know if that works for you.",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your offer. I appreciate your interest in the product, but $100 is a bit lower than I'm willing to go. I can offer you a better price than my initial offer, though. Let me know if this works for you.",220.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand your position, but $220 is still above what I'm willing to spend. I can go up to $110. Let me know if you can meet me at that price.",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your willingness to increase your offer. However, I'm still a bit short of my target price. I can offer you a better deal than before, but I need to meet in the middle. Let me know if this works for you.",200.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I see we're getting closer, but $200 is still too high for me. I'm willing to go up to $115. Can we meet at this price?",115.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I appreciate your continued interest in the product. I can see we're getting closer to a mutually agreeable price. However, I still need to get a bit closer to my target. Let me know if this revised offer works for you.",180.0,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, thanks for your latest offer. I'm trying to stay within my budget. Can you go down to $118? That's the highest I can go.",118.0,Bob,8,
,,Alice,8,RejectOffer
"Hi Bob, I appreciate your honesty about your budget. I'm willing to make one more concession to try to meet you in the middle. Let me know if this revised offer works for you.",140.0,Alice,9,
,,Bob,9,RejectOffer
"Hi Alice, I appreciate your effort to meet me halfway. However, $140 is still a bit high for me. I can go up to $119. Is that something you can work with?",119.0,Bob,10,
,,Alice,10,SellToJhon
