message,product_price,player,round,decision
"Hi Bob, I have a great product that I think you'll be interested in. I'm offering it to you for $150. Let me know if you'd like to take it at this price!",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. I'm interested in the product, but $150 is a bit out of my budget. Would you be willing to sell it for $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your budget concerns. I can come down a bit from my original offer. How about $130? Let me know if that works for you.",130.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thanks for coming down on the price. $130 is still a bit high for me. Could you go any lower? How about $110?",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your interest in the product. I can meet you halfway. How about $120? This is the lowest I can go while still valuing the product appropriately.",120.0,Alice,5,
,,Bob,5,AcceptOffer
