alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's split it evenly at $5000 each.,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet in the middle of my first offer,Alice,3,
,,,Bob,3,reject
5200.0,4800.0,How about a slight adjustment? I'll take $4800 and you get $5200.,Bob,4,
,,,Alice,4,reject
5600.0,4400.0,Trying to find a middle ground,Alice,5,
,,,Bob,5,reject
5300.0,4700.0,Let's aim for a fair compromise: $4700 for me and $5300 for you.,Bob,6,
,,,Alice,6,accept
