alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,Meet in the middle for a fair deal,Bob,2,
,,,Alice,2,reject
5800.0,4200.0,"Counteroffer, slightly more in your favor",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Raising the stakes, don't let inflation eat our money",Bob,4,
,,,Alice,4,reject
5600.0,4400.0,"Inflation is biting, let's settle soon",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"Inflation is killing me, need a better deal",Bob,6,
,,,Alice,6,reject
5400.0,4600.0,"We're both losing, let's compromise",Alice,7,
,,,Bob,7,reject
3800.0,6200.0,"Getting desperate, need a good deal now",Bob,8,
,,,Alice,8,reject
5200.0,4800.0,"Last chance for a fair deal, inflation is crippling",Alice,9,
,,,Bob,9,accept
