alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Fair share for both,Alice,1,
,,,Bob,1,reject
45.0,55.0,"Considering inflation, this split is fair for both of us.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Meet in the middle, considering inflation",Alice,3,
,,,Bob,3,reject
47.0,53.0,"Given the increasing impact of inflation on my share, this proposal balances fairness with the urgency to settle.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"Considering your inflation loss, this is a reasonable compromise",Alice,5,
,,,Bob,5,reject
49.0,51.0,"With inflation significantly affecting my share, this offer reflects a fair compromise before the value drops further.",Bob,6,
,,,Alice,6,reject
56.0,44.0,"Inflation is taking its toll, let's settle before it's too late",Alice,7,
,,,Bob,7,reject
51.0,49.0,Inflation is severely impacting my share. This offer is a final attempt to reach a fair agreement before the value diminishes further.,Bob,8,
,,,Alice,8,accept
