alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's make this quick and easy, Bob. A generous offer for you to start.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's meet in the middle, a fair share for both of us.",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Bob, time is money, literally!  My offer is still generous, don't let it slip away.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'm willing to take a bigger share due to inflation, but still leaving you a substantial amount.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Bob, I'm being reasonable. This offer benefits us both, especially considering the inflation.",Alice,5,
,,,Bob,5,reject
350000.0,650000.0,"Inflation is taking its toll, I need a bigger share to compensate for the loss in value.",Bob,6,
,,,Alice,6,reject
600000.0,400000.0,"Bob, I'm compromising again. Let's close this deal before inflation eats away at the value even more.",Alice,7,
,,,Bob,7,reject
300000.0,700000.0,"Inflation is getting out of hand, I need an even bigger share to make this deal worthwhile.",Bob,8,
,,,Alice,8,reject
550000.0,450000.0,"Bob, this is my final offer. Take it or leave it. Inflation is hurting us both, let's be done with this.",Alice,9,
,,,Bob,9,accept
