alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Hi Bob, I propose we split it 60-40 in my favor. Let's end this quickly before inflation affects us too much!",Alice,1,
,,,Bob,1,reject
50.0,50.0,"Okay Alice, let's try this again. I propose a 50/50 split this time. Fair and square, right? Let's get this done!",Bob,2,
,,"Bob, I appreciate the 50/50 offer, but considering the inflation hitting me harder, I think we can find a better solution. Let's keep negotiating.",Alice,2,reject
55.0,45.0,"Bob, given the inflation is affecting me more, how about a 55-45 split in my favor? It's a fair compromise considering the circumstances. Let's settle this round!",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Alright Alice, let's try this again. I'm adjusting slightly to factor in the inflation you mentioned, although I think it's less than you are suggesting. I'll offer 52 for me and 48 for you. This is a generous offer, especially considering the diminishing value!",Bob,4,
,,"Bob, I understand your adjustment, but the inflation is hitting me much harder. Let's find a split that reflects this more accurately. We're running out of time!",Alice,4,reject
52.0,48.0,"Bob, considering the severe inflation impact on my side, I propose a 52-48 split in my favor. This is a fair compromise given the circumstances. Let's end this soon before the value drops even more!",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alice, I see you're trying to get a better deal for yourself, but I am not convinced the inflation difference is that drastic. To try to end this, I'll offer 55/45, hoping we can both be content.",Bob,6,
,,"Bob, I appreciate your offer, but the inflation is severely impacting my side. We need a split that reflects this more accurately. Let's keep negotiating to find a fair solution before it's too late!",Alice,6,reject
50.0,50.0,"Bob, given the severe inflation on my side, I'm willing to compromise to a 50-50 split. This is fair considering the circumstances. Let's end this now before the value drops further!",Alice,7,
,,,Bob,7,accept
