alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,Let's start with a generous offer. I believe this is a fair split that respects our efforts.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Let's be realistic, Alice. Inflation hits me harder. This offer reflects that.",Bob,2,
,,,Alice,2,reject
750000.0,250000.0,I'm willing to adjust my offer. This split acknowledges both inflation and your perspective. Let's come to an agreement.,Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Alice, this is my final offer. I'm heavily impacted by inflation. Take it or leave it.",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,I understand inflation is a challenge. Here's a more balanced offer considering our current situation. Let's finalize this.,Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"Alice, time is running out and inflation is killing me. This is the absolute best I can offer.",Bob,6,
,,,Alice,6,accept
