message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has tremendous value, and I'm looking for a serious buyer. I'm starting with a price that reflects its worth.",5000000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thank you for the offer, but I think the price is quite steep. I'm looking to spend no more than $600000 for this product.",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand that you think the initial price is steep, but I believe the product's value lies in its uniqueness and potential. I'm willing to negotiate, but I need to ensure I get a fair price. I'm reducing the price, but not as low as you've suggested.",4000000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate, but the price is still much higher than what I'm looking to spend. I can increase my offer to $700000.",700000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your increased offer, and I'm glad we're moving closer. However, I still need to ensure I'm getting a fair price for this unique product. I'm willing to meet you halfway between my last offer and your current offer. Let's see if we can find a mutually beneficial price.",3500000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I understand your perspective, but the price is still quite high for me. I'm willing to increase my offer to $800000.",800000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I appreciate your continued willingness to negotiate. However, I need to emphasize that this product is highly valuable, and I have other interested buyers. I'm willing to make a significant concession, but I need you to meet me closer to my target price. I'll reduce the price substantially, but I expect a serious commitment from you.",1200000.0,Alice,7,
,,Bob,7,BuyFromJhon
